Act Title,Act No,Act Year,Act Link,full_text,is_repealed
"The State Acquisition and Tenancy Act, 1950 (East Bengal Act)",XXVIII,1951,http://bdlaws.minlaw.gov.bd/act-241.html,http://bdlaws.minlaw.gov.bd/act-print-241.html,False
"The Citizenship Act, 1951",II,1951,http://bdlaws.minlaw.gov.bd/act-242.html,http://bdlaws.minlaw.gov.bd/act-print-242.html,False
"THE CHITTAGONG-HILL TRACTS (LAWS) REGULATION, 1952",III,1952,http://bdlaws.minlaw.gov.bd/act-1342.html,http://bdlaws.minlaw.gov.bd/act-print-1342.html,False
"The Prevention of Transfer of Property and Removal of Documents and Records Act, 1952 (East Bengal Act)",V,1952,http://bdlaws.minlaw.gov.bd/act-243.html,http://bdlaws.minlaw.gov.bd/act-print-243.html,False
"The Service Tenants (Protection) Act, 1952 (East Bengal Act)",IX,1952,http://bdlaws.minlaw.gov.bd/act-244.html,http://bdlaws.minlaw.gov.bd/act-print-244.html,False
"The Undesirable Advertisements Control Act, 1952 (East Bengal Act)",XV,1952,http://bdlaws.minlaw.gov.bd/act-245.html,http://bdlaws.minlaw.gov.bd/act-print-245.html,False
"The Civil Defence Act, 1952",XXXI,1952,http://bdlaws.minlaw.gov.bd/act-246.html,http://bdlaws.minlaw.gov.bd/act-print-246.html,False
"The Armed Forces Nursing Service Act, 1952",XXXVI,1952,http://bdlaws.minlaw.gov.bd/act-247.html,http://bdlaws.minlaw.gov.bd/act-print-247.html,False
"The Army Act, 1952",XXXIX,1952,http://bdlaws.minlaw.gov.bd/act-248.html,http://bdlaws.minlaw.gov.bd/act-print-248.html,False
"The Air Force (Extension of Service) Act, 1952",XLVI,1952,http://bdlaws.minlaw.gov.bd/act-249.html,http://bdlaws.minlaw.gov.bd/act-print-249.html,False
"The Essential Services (Maintenance) Act, 1952",LIII,1952,http://bdlaws.minlaw.gov.bd/act-250.html,http://bdlaws.minlaw.gov.bd/act-print-250.html,False
"The Control of Entry Act, 1952",LV,1952,http://bdlaws.minlaw.gov.bd/act-251.html,http://bdlaws.minlaw.gov.bd/act-print-251.html,False
"The Passport (Offences) Act, 1952",LVI,1952,http://bdlaws.minlaw.gov.bd/act-252.html,http://bdlaws.minlaw.gov.bd/act-print-252.html,False
"THE CHITTAGONG HILL-TRACTS (PREVENTION OF CORRUPTION) REGULATION, 1953",II,1953,http://bdlaws.minlaw.gov.bd/act-1340.html,http://bdlaws.minlaw.gov.bd/act-print-1340.html,False
"THE CHITTAGONG HILL-TRACTS (TARIFF AND CUSTOMS) REGULATION, 1952",I,1953,http://bdlaws.minlaw.gov.bd/act-1356.html,http://bdlaws.minlaw.gov.bd/act-print-1356.html,False
"The Embankment and Drainage Act, 1952 (East Bengal Act)",I,1953,http://bdlaws.minlaw.gov.bd/act-253.html,http://bdlaws.minlaw.gov.bd/act-print-253.html,False
"The Building Construction Act, 1952 (East Bengal Act)",II,1953,http://bdlaws.minlaw.gov.bd/act-254.html,http://bdlaws.minlaw.gov.bd/act-print-254.html,False
"The Dangerous Cargoes Act, 1953",V,1953,http://bdlaws.minlaw.gov.bd/act-255.html,http://bdlaws.minlaw.gov.bd/act-print-255.html,False
"The Air Force Act, 1953",VI,1953,http://bdlaws.minlaw.gov.bd/act-256.html,http://bdlaws.minlaw.gov.bd/act-print-256.html,False
"The Town Improvement Act, 1953 (East Bengal Act)",XIII,1953,http://bdlaws.minlaw.gov.bd/act-257.html,http://bdlaws.minlaw.gov.bd/act-print-257.html,False
"The Taxation Tribunal (Undisclosed Wealth) Act, 1953",XVI,1953,http://bdlaws.minlaw.gov.bd/act-258.html,http://bdlaws.minlaw.gov.bd/act-print-258.html,False
"The Essential Articles (Price Control and Anti-Hoarding) Act, 1953 (East Bengal Act)",XXII,1953,http://bdlaws.minlaw.gov.bd/act-259.html,http://bdlaws.minlaw.gov.bd/act-print-259.html,False
"The Junior Cadet Corps Act, 1953",XXXVI,1953,http://bdlaws.minlaw.gov.bd/act-260.html,http://bdlaws.minlaw.gov.bd/act-print-260.html,False
"THE CHITTAGONG HILL-TRACTS (LABOUR LAWS) REGULATION, 1954",II,1954,http://bdlaws.minlaw.gov.bd/act-1357.html,http://bdlaws.minlaw.gov.bd/act-print-1357.html,False
"The Control of Disorderly and Dangerous Persons (Goondas) Act, 1954 (East Bengal Act)",IV,1954,http://bdlaws.minlaw.gov.bd/act-261.html,http://bdlaws.minlaw.gov.bd/act-print-261.html,False
"THE CHITTAGONG HILL-TRACTS CINEMATOGRAPH REGULATION, 1954",I,1955,http://bdlaws.minlaw.gov.bd/act-1358.html,http://bdlaws.minlaw.gov.bd/act-print-1358.html,False
"THE CHITTAGONG HILL-TRACTS CRIMINAL LAW (INDUSTRIAL AREAS) REGULATION, 1955",II,1955,http://bdlaws.minlaw.gov.bd/act-1359.html,http://bdlaws.minlaw.gov.bd/act-print-1359.html,False
"THE CHITTAGONG HILL-TRACTS (INDUSTRIAL LAWS) REGULATION, 1956",II,1956,http://bdlaws.minlaw.gov.bd/act-1360.html,http://bdlaws.minlaw.gov.bd/act-print-1360.html,False
"The Control of Essential Commodities Act, 1956 (East Pakistan Act)",I,1956,http://bdlaws.minlaw.gov.bd/act-262.html,http://bdlaws.minlaw.gov.bd/act-print-262.html,False
"The Commissions of Inquiry Act, 1956",VI,1956,http://bdlaws.minlaw.gov.bd/act-263.html,http://bdlaws.minlaw.gov.bd/act-print-263.html,False
"The United Nations (Declaration of Death of Missing Persons) Act, 1956",VII,1956,http://bdlaws.minlaw.gov.bd/act-264.html,http://bdlaws.minlaw.gov.bd/act-print-264.html,False
"The Food (Special Courts) Act, 1956 (East Pakistan Act)  [Repealed]",X,1956,http://bdlaws.minlaw.gov.bd/act-265.html,http://bdlaws.minlaw.gov.bd/act-print-265.html,True
"The Law of Evidence Amendment Act, 1956 (East Pakistan Act)",XVIII,1956,http://bdlaws.minlaw.gov.bd/act-266.html,http://bdlaws.minlaw.gov.bd/act-print-266.html,False
"THE CHITTAGONG HILL-TRACTS MOTOR VEHICLES REGULATION, 1957",I,1957,http://bdlaws.minlaw.gov.bd/act-1361.html,http://bdlaws.minlaw.gov.bd/act-print-1361.html,False
"THE CHITTAGONG HILL TRACTS PETROLEUM REGULATION, 1957",II,1957,http://bdlaws.minlaw.gov.bd/act-1362.html,http://bdlaws.minlaw.gov.bd/act-print-1362.html,False
"The Essential Commodities Act, 1957",III,1957,http://bdlaws.minlaw.gov.bd/act-267.html,http://bdlaws.minlaw.gov.bd/act-print-267.html,False
"The Animals Slaughter (Restriction) and Meat Control Act, 1957 (East Pakistan Act)",VIII,1957,http://bdlaws.minlaw.gov.bd/act-268.html,http://bdlaws.minlaw.gov.bd/act-print-268.html,False
"The Finance Act, 1957 (East Pakistan Act)",X,1957,http://bdlaws.minlaw.gov.bd/act-269.html,http://bdlaws.minlaw.gov.bd/act-print-269.html,False
"The Cotton Ginning and Pressing Act, 1957 (East Pakistan Act)",XIII,1957,http://bdlaws.minlaw.gov.bd/act-270.html,http://bdlaws.minlaw.gov.bd/act-print-270.html,False
"The Diplomatic Immunities (Commonwealth Countries Representatives) Act, 1957",XXIX,1957,http://bdlaws.minlaw.gov.bd/act-271.html,http://bdlaws.minlaw.gov.bd/act-print-271.html,False
"The Cotton Act, 1957",XXXVIII,1957,http://bdlaws.minlaw.gov.bd/act-272.html,http://bdlaws.minlaw.gov.bd/act-print-272.html,False
"The Film Development Corporation Act, 1957 (East Pakistan Act)",XV,1957,http://bdlaws.minlaw.gov.bd/act-273.html,http://bdlaws.minlaw.gov.bd/act-print-273.html,False
"The Bangladesh Small and Cottage Industries Corporation Act, 1957 [Repealed]",XVII,1957,http://bdlaws.minlaw.gov.bd/act-274.html,http://bdlaws.minlaw.gov.bd/act-print-274.html,True
